order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,payment_method,region
ORD_4_35,5777,488,7,2026-01-04,1,139.09,Cash,West
ORD_4_36,8349,903,20,2026-01-04,3,156.78,Credit Card,South
ORD_4_37,2793,460,7,2026-01-04,3,182.57,Cash,East
ORD_4_38,1048,556,20,2026-01-04,6,290.7,Debit Card,North
ORD_4_39,9109,150,12,2026-01-04,5,474.34,Cash,North
ORD_4_40,1090,373,2,2026-01-04,4,485.33,Credit Card,South
ORD_4_41,6275,436,20,2026-01-04,2,279.74,Cash,West
ORD_4_42,1345,849,1,2026-01-04,7,108.72,Credit Card,West
ORD_4_43,3271,245,16,2026-01-04,10,306.95,UPI,South
ORD_4_44,4906,148,4,2026-01-04,9,429.76,Cash,North
ORD_4_45,6249,113,19,2026-01-04,1,366.78,Cash,West
ORD_4_46,3554,360,17,2026-01-04,7,379.42,Net Banking,East
ORD_4_47,3938,516,17,2026-01-04,9,388.64,Debit Card,North
ORD_4_48,5648,216,19,2026-01-04,8,318.97,UPI,West
ORD_4_49,7095,820,16,2026-01-04,5,295.35,Credit Card,South
ORD_4_50,4887,202,15,2026-01-04,8,422.74,Credit Card,South
ORD_4_51,3325,665,5,2026-01-04,6,31.56,Net Banking,West
ORD_4_52,8203,101,8,2026-01-04,5,143.81,UPI,West
ORD_4_53,8726,337,5,2026-01-04,4,449.28,Net Banking,East
ORD_4_54,1258,686,11,2026-01-04,4,408.32,Debit Card,East
ORD_4_55,2001,401,10,2026-01-04,10,478.44,Credit Card,North
ORD_4_56,7744,435,16,2026-01-04,5,464.94,Cash,West
ORD_4_57,9850,876,4,2026-01-04,9,413.32,Net Banking,North
ORD_4_58,2534,462,1,2026-01-04,1,284.5,Debit Card,North
ORD_4_59,8873,108,4,2026-01-04,2,249.98,UPI,South
ORD_4_60,3138,882,20,2026-01-04,2,83.46,Debit Card,East
ORD_4_61,6537,348,11,2026-01-04,10,139.02,Cash,East
ORD_4_62,8570,196,2,2026-01-04,5,22.26,Credit Card,North
ORD_4_63,2032,181,20,2026-01-04,6,447.19,Cash,South
ORD_4_64,6826,875,11,2026-01-04,8,93.09,Net Banking,East
ORD_4_65,3362,727,18,2026-01-04,9,419.59,UPI,East
ORD_4_66,2615,390,11,2026-01-04,8,134.24,UPI,North
ORD_4_67,9779,568,12,2026-01-04,9,277.97,Cash,East
ORD_4_68,3190,985,12,2026-01-04,7,30.6,Net Banking,North
ORD_4_69,1959,318,6,2026-01-04,2,58.83,Debit Card,North
ORD_4_70,4456,695,6,2026-01-04,5,130.55,Cash,East
ORD_4_71,8101,550,2,2026-01-04,2,299.93,Credit Card,West
ORD_4_72,6545,177,14,2026-01-04,2,310.91,UPI,East
ORD_4_73,7799,903,7,2026-01-04,10,141.96,Net Banking,North
ORD_4_74,9035,504,18,2026-01-04,7,101.58,Debit Card,South
ORD_4_75,1296,802,8,2026-01-04,3,288.61,Credit Card,East
ORD_4_76,9172,536,4,2026-01-04,7,144.51,Debit Card,West
ORD_4_77,6503,320,14,2026-01-04,9,403.37,UPI,West
ORD_4_78,5502,285,11,2026-01-04,6,249.58,UPI,East
ORD_4_79,5470,880,20,2026-01-04,4,179.59,Net Banking,South
ORD_4_80,3895,181,3,2026-01-04,7,119.79,Debit Card,West
ORD_4_81,9050,509,12,2026-01-04,3,387.6,Credit Card,South
ORD_4_82,9315,831,5,2026-01-04,2,378.33,UPI,East
ORD_4_83,6811,211,7,2026-01-04,4,412.27,Credit Card,North
ORD_4_84,8395,500,8,2026-01-04,6,193.94,Credit Card,North
ORD_4_85,2926,574,3,2026-01-04,2,218.74,Net Banking,North
ORD_4_86,2093,582,8,2026-01-04,2,379.59,UPI,North
ORD_4_87,4510,621,20,2026-01-04,4,255.21,UPI,South
ORD_4_88,5835,310,17,2026-01-04,9,125.82,Credit Card,West
ORD_4_89,1323,145,17,2026-01-04,5,422.64,Net Banking,South
ORD_4_90,8576,639,8,2026-01-04,4,418.82,Cash,West
ORD_4_91,7233,559,4,2026-01-04,2,182.36,Cash,West
ORD_4_92,9784,826,9,2026-01-04,2,199.48,Cash,South
ORD_4_93,2303,483,17,2026-01-04,9,128.27,Credit Card,West
ORD_4_94,1417,187,13,2026-01-04,2,110.94,UPI,East
ORD_4_95,8650,982,17,2026-01-04,9,435.15,Credit Card,North
ORD_4_96,1125,724,12,2026-01-04,8,37.19,Credit Card,East
ORD_4_97,5521,591,15,2026-01-04,8,445.9,Debit Card,East
ORD_4_98,5020,521,15,2026-01-04,9,240.07,UPI,East
ORD_4_99,6532,982,13,2026-01-04,1,124.75,Net Banking,West
ORD_4_100,1097,596,3,2026-01-04,9,461.5,Cash,West
ORD_4_101,6300,658,3,2026-01-04,10,405.28,Credit Card,South
ORD_4_102,4089,790,8,2026-01-04,4,408.49,Cash,South
ORD_4_103,9643,115,19,2026-01-04,7,101.61,Debit Card,East
ORD_4_104,5788,546,18,2026-01-04,3,364.07,Net Banking,West
ORD_4_105,1089,972,2,2026-01-04,10,15.14,Cash,North
ORD_4_106,1016,279,4,2026-01-04,2,465.18,UPI,South
ORD_4_107,5906,598,16,2026-01-04,3,284.78,Cash,North
ORD_4_108,6858,531,2,2026-01-04,8,121.28,UPI,North
ORD_4_109,7436,436,20,2026-01-04,6,245.94,Cash,South
ORD_4_110,1308,624,10,2026-01-04,3,321.53,UPI,West
ORD_4_111,9171,535,10,2026-01-04,6,55.56,Cash,South
ORD_4_112,6257,908,12,2026-01-04,6,322.84,Debit Card,North
ORD_4_113,9442,624,20,2026-01-04,7,143.0,Credit Card,North
ORD_4_114,5718,908,9,2026-01-04,4,69.21,UPI,East
ORD_4_115,9798,702,16,2026-01-04,5,378.66,Net Banking,South
ORD_4_116,7557,129,8,2026-01-04,4,345.95,UPI,North
ORD_4_117,1415,702,20,2026-01-04,3,109.8,Debit Card,South
ORD_4_118,6216,490,12,2026-01-04,4,356.56,Net Banking,North
ORD_4_119,1615,478,5,2026-01-04,2,115.04,Cash,East
ORD_4_120,3649,564,5,2026-01-04,3,281.47,Net Banking,West
ORD_4_121,1452,190,20,2026-01-04,1,269.07,UPI,South
ORD_4_122,8971,278,6,2026-01-04,8,354.48,Cash,East
ORD_4_123,6635,363,14,2026-01-04,9,98.71,Net Banking,West
ORD_4_124,8361,651,17,2026-01-04,7,60.03,Debit Card,West
ORD_4_125,6772,663,4,2026-01-04,5,111.16,Debit Card,West
ORD_4_126,4019,227,19,2026-01-04,2,170.95,Cash,East
ORD_4_127,3020,140,9,2026-01-04,9,440.69,Cash,East
ORD_4_128,7057,743,17,2026-01-04,10,423.15,Cash,North
ORD_4_129,7052,250,15,2026-01-04,2,234.16,Debit Card,North
ORD_4_130,5612,679,17,2026-01-04,3,103.62,Cash,West
ORD_4_131,7904,644,13,2026-01-04,10,405.86,UPI,East
ORD_4_132,7791,795,12,2026-01-04,2,268.58,Net Banking,West
ORD_4_133,8514,492,10,2026-01-04,7,465.49,Net Banking,East
ORD_4_134,3633,567,13,2026-01-04,8,99.21,UPI,North
ORD_4_135,4853,369,11,2026-01-04,5,479.29,UPI,South
ORD_4_136,8635,993,20,2026-01-04,6,426.58,Debit Card,East
ORD_4_137,9914,611,2,2026-01-04,5,479.27,Cash,East
ORD_4_138,2410,329,5,2026-01-04,5,21.42,Cash,North
ORD_4_139,8708,119,16,2026-01-04,9,445.14,UPI,South
ORD_4_140,6580,617,17,2026-01-04,10,282.76,Cash,South
ORD_4_141,2256,748,10,2026-01-04,5,414.8,Credit Card,North
ORD_4_142,5134,401,18,2026-01-04,2,59.47,Cash,East
ORD_4_143,5775,888,18,2026-01-04,10,52.31,UPI,South
ORD_4_144,2580,503,8,2026-01-04,2,303.32,Cash,West
ORD_4_145,2891,268,20,2026-01-04,10,487.93,Credit Card,East
ORD_4_146,6208,745,5,2026-01-04,6,431.72,Credit Card,East
ORD_4_147,3554,815,12,2026-01-04,5,363.99,Cash,North
ORD_4_148,2010,153,1,2026-01-04,2,176.77,Net Banking,West
ORD_4_149,2061,477,16,2026-01-04,6,333.44,Net Banking,West
ORD_4_150,1199,379,2,2026-01-04,4,283.82,Cash,East
ORD_4_151,6034,751,19,2026-01-04,3,312.0,Debit Card,South
ORD_4_152,8710,782,19,2026-01-04,5,310.95,Credit Card,East
ORD_4_153,4199,745,20,2026-01-04,8,109.45,Net Banking,North
ORD_4_154,1801,170,9,2026-01-04,3,353.57,Credit Card,South
ORD_4_155,2961,504,5,2026-01-04,1,245.61,Debit Card,North
ORD_4_156,6283,817,18,2026-01-04,4,46.42,Cash,South
ORD_4_157,5005,289,20,2026-01-04,8,174.59,Cash,North
ORD_4_158,1109,349,17,2026-01-04,8,253.6,Cash,West
ORD_4_159,1926,346,17,2026-01-04,8,157.58,Net Banking,East
ORD_4_160,7067,668,12,2026-01-04,7,110.73,Net Banking,West
ORD_4_161,1204,724,16,2026-01-04,3,20.32,UPI,North
ORD_4_162,3811,818,6,2026-01-04,7,132.09,Debit Card,West
ORD_4_163,2864,510,7,2026-01-04,10,129.07,Cash,North
ORD_4_164,7385,207,17,2026-01-04,4,43.26,Debit Card,West
ORD_4_165,8588,395,7,2026-01-04,7,460.63,UPI,North
ORD_4_166,8697,648,3,2026-01-04,1,46.05,Debit Card,North
ORD_4_167,7099,746,12,2026-01-04,4,479.37,Debit Card,East
ORD_4_168,3616,772,20,2026-01-04,7,114.38,Credit Card,West
ORD_4_169,9519,682,9,2026-01-04,3,25.23,Cash,East
ORD_4_170,3260,885,13,2026-01-04,1,474.93,Cash,North
ORD_4_171,2107,278,2,2026-01-04,8,493.19,UPI,South
ORD_4_172,7354,943,12,2026-01-04,8,437.55,Credit Card,West
ORD_4_173,5825,783,5,2026-01-04,2,491.88,Debit Card,South
ORD_4_174,8026,887,1,2026-01-04,10,318.17,Credit Card,West
ORD_4_175,3816,862,6,2026-01-04,1,477.33,Credit Card,North
ORD_4_176,6946,182,5,2026-01-04,6,486.16,UPI,West
ORD_4_177,1142,277,3,2026-01-04,8,453.15,Debit Card,North
ORD_4_178,3343,451,13,2026-01-04,10,189.51,UPI,West
ORD_4_179,1270,279,14,2026-01-04,10,280.24,UPI,West
ORD_4_180,4022,699,9,2026-01-04,4,128.95,Credit Card,East
ORD_4_181,9779,574,11,2026-01-04,3,386.62,Cash,North
ORD_4_182,5239,943,3,2026-01-04,5,497.13,Cash,North
ORD_4_183,8669,491,14,2026-01-04,3,156.13,UPI,North
ORD_4_184,7692,947,16,2026-01-04,1,412.99,Credit Card,North
ORD_4_185,4948,841,19,2026-01-04,3,390.65,Debit Card,West
ORD_4_186,3384,113,9,2026-01-04,1,187.45,Net Banking,West
ORD_4_187,2714,560,14,2026-01-04,7,302.06,Debit Card,North
ORD_4_188,4862,920,1,2026-01-04,4,30.39,Debit Card,North
ORD_4_189,3124,648,16,2026-01-04,9,187.43,Debit Card,West
ORD_4_190,6836,824,16,2026-01-04,7,484.4,Net Banking,North
ORD_4_191,6662,980,3,2026-01-04,4,309.47,Cash,West
ORD_4_192,5181,174,9,2026-01-04,1,237.98,UPI,West
ORD_4_193,2370,653,3,2026-01-04,5,425.6,Credit Card,South
ORD_4_194,8754,144,14,2026-01-04,1,233.38,Net Banking,North
ORD_4_195,8192,515,2,2026-01-04,10,338.06,UPI,East
ORD_4_196,8452,748,1,2026-01-04,7,309.67,Credit Card,North
ORD_4_197,6554,415,12,2026-01-04,5,32.5,Net Banking,East
ORD_4_198,9597,614,17,2026-01-04,8,417.78,Net Banking,South
ORD_4_199,4244,146,10,2026-01-04,7,282.9,UPI,East
ORD_4_200,2685,125,6,2026-01-04,6,401.38,UPI,North
ORD_4_201,8549,405,19,2026-01-04,5,463.09,Debit Card,South
ORD_4_202,1608,252,15,2026-01-04,4,202.7,Credit Card,South
ORD_4_203,3737,366,7,2026-01-04,3,183.54,Debit Card,South
ORD_4_204,8568,732,8,2026-01-04,5,106.43,UPI,East
ORD_4_205,4238,358,12,2026-01-04,6,230.54,Credit Card,East
ORD_4_206,4106,127,19,2026-01-04,4,198.87,Credit Card,East
ORD_4_207,5168,919,5,2026-01-04,7,345.87,Cash,South
ORD_4_208,2990,460,5,2026-01-04,10,473.26,Net Banking,West
ORD_4_209,9923,301,17,2026-01-04,4,216.08,Credit Card,North
ORD_4_210,9033,175,2,2026-01-04,8,264.82,Debit Card,West
ORD_4_211,3209,877,3,2026-01-04,5,243.58,Cash,East
ORD_4_212,1483,484,16,2026-01-04,8,294.39,Debit Card,South
ORD_4_213,3234,164,11,2026-01-04,4,373.75,Cash,South
ORD_4_214,9581,458,15,2026-01-04,2,119.14,Debit Card,South
ORD_4_215,5316,394,3,2026-01-04,7,363.71,Debit Card,South
ORD_4_216,7425,405,5,2026-01-04,9,226.47,UPI,West
ORD_4_217,4156,985,17,2026-01-04,3,469.5,Credit Card,North
ORD_4_218,3955,451,8,2026-01-04,8,294.29,Net Banking,South
ORD_4_219,5402,525,20,2026-01-04,9,412.12,Debit Card,South
ORD_4_220,9333,686,12,2026-01-04,4,205.06,Net Banking,South
ORD_4_221,2961,287,9,2026-01-04,1,262.66,Cash,West
ORD_4_222,2612,303,6,2026-01-04,4,177.28,Net Banking,West
ORD_4_223,1630,122,2,2026-01-04,4,428.3,Cash,North
ORD_4_224,5970,684,17,2026-01-04,9,37.39,Credit Card,South
ORD_4_225,5172,780,20,2026-01-04,9,327.06,Debit Card,North
ORD_4_226,5219,968,15,2026-01-04,6,124.55,Debit Card,East
ORD_4_227,3291,742,5,2026-01-04,7,242.44,UPI,South
ORD_4_228,9433,802,19,2026-01-04,4,370.32,Debit Card,West
ORD_4_229,5381,676,20,2026-01-04,8,95.66,Net Banking,East
ORD_4_230,4305,801,10,2026-01-04,6,232.98,Net Banking,South
ORD_4_231,2490,711,1,2026-01-04,8,80.48,Debit Card,South
ORD_4_232,7741,145,12,2026-01-04,2,39.82,Cash,West
ORD_4_233,8312,425,2,2026-01-04,1,412.79,Credit Card,North
ORD_4_234,8234,455,16,2026-01-04,1,270.39,UPI,West
ORD_4_235,2234,192,12,2026-01-04,3,363.47,Debit Card,South
ORD_4_236,8135,359,11,2026-01-04,1,217.43,Net Banking,East
ORD_4_237,4731,982,9,2026-01-04,8,121.14,Net Banking,East
ORD_4_238,4223,879,13,2026-01-04,7,179.63,Debit Card,South
ORD_4_239,6859,466,13,2026-01-04,7,15.64,UPI,West
ORD_4_240,1356,149,11,2026-01-04,7,94.21,Net Banking,North
ORD_4_241,4960,399,2,2026-01-04,5,402.18,Credit Card,East
ORD_4_242,7333,930,12,2026-01-04,9,21.66,Credit Card,South
ORD_4_243,4674,531,6,2026-01-04,8,377.84,UPI,North
ORD_4_244,2137,980,15,2026-01-04,1,349.14,Net Banking,West
ORD_4_245,1101,614,8,2026-01-04,3,253.05,Credit Card,South
ORD_4_246,3671,241,6,2026-01-04,9,79.32,Credit Card,South
ORD_4_247,6628,286,16,2026-01-04,10,366.24,Cash,East
ORD_4_248,4015,303,6,2026-01-04,1,296.98,Cash,South
ORD_4_249,1142,664,1,2026-01-04,2,317.99,UPI,North
ORD_4_250,5576,285,11,2026-01-04,2,356.86,Debit Card,West
ORD_4_251,3495,468,4,2026-01-04,5,267.17,UPI,West
ORD_4_252,5724,692,18,2026-01-04,9,51.06,UPI,East
ORD_4_253,5755,183,5,2026-01-04,5,318.18,Net Banking,West
ORD_4_254,4021,625,16,2026-01-04,1,167.16,UPI,North
ORD_4_255,5225,462,4,2026-01-04,4,133.74,Cash,East
ORD_4_256,1663,200,20,2026-01-04,5,175.52,Debit Card,North
ORD_4_257,8694,380,2,2026-01-04,2,488.0,Debit Card,East
ORD_4_258,1689,875,10,2026-01-04,6,490.73,Cash,East
ORD_4_259,7003,663,13,2026-01-04,8,434.86,Credit Card,East
ORD_4_260,4903,587,12,2026-01-04,5,437.32,Net Banking,South
ORD_4_261,2262,785,10,2026-01-04,4,260.37,Debit Card,East
ORD_4_262,2670,101,4,2026-01-04,2,154.61,Debit Card,North
ORD_4_263,6946,205,5,2026-01-04,7,281.0,UPI,South
ORD_4_264,3504,289,4,2026-01-04,7,225.5,Net Banking,North
ORD_4_265,3030,448,16,2026-01-04,10,280.12,Cash,North
ORD_4_266,7214,223,13,2026-01-04,8,314.91,Net Banking,East
ORD_4_267,5265,711,7,2026-01-04,1,53.42,Cash,West
ORD_4_268,5822,789,7,2026-01-04,8,61.29,Credit Card,East
ORD_4_269,7484,959,19,2026-01-04,9,434.91,Cash,East
ORD_4_270,4461,415,2,2026-01-04,8,462.27,Debit Card,West
ORD_4_271,9581,930,19,2026-01-04,2,474.24,Net Banking,East
ORD_4_272,1690,939,20,2026-01-04,7,305.21,Credit Card,North
ORD_4_273,9201,701,8,2026-01-04,1,470.49,Credit Card,East
ORD_4_274,4464,241,16,2026-01-04,9,126.1,Net Banking,North
ORD_4_275,4563,766,20,2026-01-04,5,169.35,Net Banking,East
ORD_4_276,7998,619,12,2026-01-04,8,417.84,Debit Card,North
ORD_4_277,3519,411,5,2026-01-04,8,232.17,UPI,South
ORD_4_278,4813,791,19,2026-01-04,6,252.71,Debit Card,South
ORD_4_279,7601,745,6,2026-01-04,5,494.39,UPI,South
ORD_4_280,8479,482,18,2026-01-04,9,298.09,Debit Card,North
ORD_4_281,4808,394,11,2026-01-04,8,336.57,Credit Card,East
ORD_4_282,1891,103,6,2026-01-04,8,68.74,Net Banking,East
ORD_4_283,8289,795,11,2026-01-04,6,491.37,Debit Card,West
ORD_4_284,9864,618,9,2026-01-04,6,424.28,Credit Card,North
ORD_4_285,2999,115,18,2026-01-04,9,256.44,Debit Card,North
ORD_4_286,9164,822,3,2026-01-04,9,361.15,Net Banking,North
ORD_4_287,7660,931,3,2026-01-04,5,100.83,Cash,North
ORD_4_288,7144,243,16,2026-01-04,10,287.31,Credit Card,East
ORD_4_289,8340,917,18,2026-01-04,9,265.34,UPI,South
ORD_4_290,8701,176,10,2026-01-04,1,319.25,Credit Card,South
ORD_4_291,5699,607,10,2026-01-04,9,482.53,Net Banking,East
ORD_4_292,8830,953,12,2026-01-04,5,140.54,Net Banking,West
ORD_4_293,4243,618,2,2026-01-04,8,143.9,Net Banking,South
ORD_4_294,1011,782,6,2026-01-04,8,359.52,UPI,South
ORD_4_295,6161,545,12,2026-01-04,7,107.84,Cash,West
ORD_4_296,9021,265,13,2026-01-04,3,487.15,UPI,South
ORD_4_297,8314,629,18,2026-01-04,1,164.44,UPI,East
ORD_4_298,5248,504,15,2026-01-04,9,26.22,UPI,South
ORD_4_299,3260,915,9,2026-01-04,10,88.92,UPI,South
ORD_4_300,7699,887,9,2026-01-04,10,121.73,UPI,South
ORD_4_301,9204,118,16,2026-01-04,1,33.93,Cash,West
ORD_4_302,8640,679,18,2026-01-04,6,368.44,Credit Card,West
ORD_4_303,1864,342,14,2026-01-04,6,476.6,Net Banking,South
ORD_4_304,5137,707,17,2026-01-04,4,393.36,Credit Card,West
ORD_4_305,6016,205,8,2026-01-04,5,66.32,UPI,East
ORD_4_306,6810,123,13,2026-01-04,7,455.28,Cash,North
ORD_4_307,3562,297,17,2026-01-04,2,268.07,Net Banking,West
ORD_4_308,6549,602,13,2026-01-04,10,279.53,Cash,South
ORD_4_309,9826,201,11,2026-01-04,10,220.01,Credit Card,West
ORD_4_310,8564,567,9,2026-01-04,5,132.78,Cash,North
ORD_4_311,5358,352,11,2026-01-04,6,141.16,Credit Card,South
ORD_4_312,7269,156,14,2026-01-04,3,83.74,Debit Card,West
ORD_4_313,7820,786,5,2026-01-04,4,431.3,Debit Card,East
ORD_4_314,9274,512,20,2026-01-04,8,67.44,Net Banking,West
ORD_4_315,2500,176,19,2026-01-04,8,426.95,Debit Card,North
ORD_4_316,4537,489,8,2026-01-04,4,10.44,Net Banking,East
ORD_4_317,4712,577,13,2026-01-04,8,336.91,Cash,West
ORD_4_318,8402,374,16,2026-01-04,3,339.03,Net Banking,East
ORD_4_319,9691,804,1,2026-01-04,5,389.27,Cash,West
ORD_4_320,8217,983,18,2026-01-04,3,352.58,Net Banking,West
ORD_4_321,5451,833,6,2026-01-04,4,251.32,Credit Card,North
ORD_4_322,3478,723,8,2026-01-04,4,148.75,Credit Card,West
ORD_4_323,7023,596,14,2026-01-04,4,369.88,UPI,East
ORD_4_324,1130,277,12,2026-01-04,1,171.78,Debit Card,South
ORD_4_325,5858,946,11,2026-01-04,1,122.31,UPI,North
ORD_4_326,9313,855,19,2026-01-04,9,443.19,Debit Card,East
ORD_4_327,7279,494,5,2026-01-04,5,282.93,Credit Card,West
ORD_4_328,7074,745,10,2026-01-04,3,365.59,UPI,West
ORD_4_329,1677,462,3,2026-01-04,4,425.85,Credit Card,West
ORD_4_330,8646,982,8,2026-01-04,8,30.73,Credit Card,North
ORD_4_331,8008,666,11,2026-01-04,5,342.65,UPI,West
ORD_4_332,2512,732,1,2026-01-04,8,125.0,Credit Card,North
ORD_4_333,7286,718,13,2026-01-04,2,42.51,Cash,East
ORD_4_334,1306,741,10,2026-01-04,6,100.34,UPI,North
ORD_4_335,1670,250,12,2026-01-04,2,421.85,Debit Card,West
ORD_4_336,7584,908,20,2026-01-04,8,181.55,UPI,North
ORD_4_337,5251,743,11,2026-01-04,4,241.65,Net Banking,South
ORD_4_338,5694,679,16,2026-01-04,6,181.98,Net Banking,West
ORD_4_339,2132,200,12,2026-01-04,2,477.82,Net Banking,South
ORD_4_340,4904,558,11,2026-01-04,1,43.46,Debit Card,East
ORD_4_341,4235,907,1,2026-01-04,10,443.19,Cash,North
ORD_4_342,5808,706,12,2026-01-04,2,313.86,Net Banking,West
ORD_4_343,1308,882,19,2026-01-04,7,64.06,Debit Card,East
ORD_4_344,9801,878,13,2026-01-04,9,21.81,Cash,North
ORD_4_345,6902,812,19,2026-01-04,1,331.05,Cash,North
ORD_4_346,5922,232,1,2026-01-04,5,102.84,UPI,South
ORD_4_347,7274,340,8,2026-01-04,8,127.71,Net Banking,East
ORD_4_348,3748,958,3,2026-01-04,6,61.39,Net Banking,East
ORD_4_349,9317,360,6,2026-01-04,3,150.51,Debit Card,South
ORD_4_350,9485,368,7,2026-01-04,4,255.74,Credit Card,South
ORD_4_351,1151,195,3,2026-01-04,1,181.02,Net Banking,West
ORD_4_352,1595,419,16,2026-01-04,6,222.58,Cash,West
ORD_4_353,1452,233,17,2026-01-04,2,456.77,Credit Card,North
ORD_4_354,3325,431,1,2026-01-04,8,21.96,UPI,North
ORD_4_355,6334,953,12,2026-01-04,6,198.28,UPI,West
ORD_4_356,7026,440,2,2026-01-04,10,185.71,Net Banking,South
ORD_4_357,7071,881,17,2026-01-04,6,135.28,Credit Card,North
ORD_4_358,3677,965,2,2026-01-04,6,334.8,Cash,West
ORD_4_359,7271,454,14,2026-01-04,5,462.48,Credit Card,West
ORD_4_360,3972,191,4,2026-01-04,6,355.78,Debit Card,East
ORD_4_361,1815,441,2,2026-01-04,7,117.36,Net Banking,East
ORD_4_362,3649,672,17,2026-01-04,7,406.23,Net Banking,South
ORD_4_363,4768,959,9,2026-01-04,10,410.68,Credit Card,South
ORD_4_364,1349,136,17,2026-01-04,10,199.78,Credit Card,West
ORD_4_365,6408,746,1,2026-01-04,2,166.46,Debit Card,East
ORD_4_366,2093,395,6,2026-01-04,7,385.18,Credit Card,North
ORD_4_367,7992,672,5,2026-01-04,10,318.57,Debit Card,South
ORD_4_368,2735,917,18,2026-01-04,10,58.78,Cash,East
ORD_4_369,2234,997,16,2026-01-04,8,179.49,Cash,West
ORD_4_370,7138,727,3,2026-01-04,8,145.76,Debit Card,East
ORD_4_371,6928,198,8,2026-01-04,3,292.4,Net Banking,West
ORD_4_372,7013,481,1,2026-01-04,7,398.06,Credit Card,North
ORD_4_373,1934,743,16,2026-01-04,8,89.31,Cash,West
ORD_4_374,8924,382,5,2026-01-04,6,283.99,UPI,South
ORD_4_375,7047,778,18,2026-01-04,2,318.93,Net Banking,West
ORD_4_376,9728,586,15,2026-01-04,2,15.93,Net Banking,North
ORD_4_377,9709,254,1,2026-01-04,9,316.07,Debit Card,North
ORD_4_378,8040,702,8,2026-01-04,10,127.2,Cash,North
ORD_4_379,5569,775,9,2026-01-04,7,22.28,Cash,North
ORD_4_380,6522,859,8,2026-01-04,8,175.85,Credit Card,South
ORD_4_381,3555,778,5,2026-01-04,7,243.7,UPI,South
ORD_4_382,1990,975,12,2026-01-04,9,323.91,Cash,South
ORD_4_383,3341,602,7,2026-01-04,8,139.15,Cash,South
ORD_4_384,6224,715,11,2026-01-04,5,75.74,Credit Card,West
ORD_4_385,7354,255,3,2026-01-04,6,112.97,UPI,North
ORD_4_386,7396,220,16,2026-01-04,4,82.23,UPI,South
ORD_4_387,2860,425,19,2026-01-04,8,343.77,Debit Card,West
ORD_4_388,9747,886,12,2026-01-04,8,294.04,Net Banking,North
ORD_4_389,7185,494,15,2026-01-04,1,449.91,Cash,South
ORD_4_390,8293,443,20,2026-01-04,10,429.55,Net Banking,West
ORD_4_391,7231,182,8,2026-01-04,7,128.16,UPI,West
ORD_4_392,1431,221,1,2026-01-04,4,193.16,Debit Card,East
ORD_4_393,2269,274,4,2026-01-04,10,425.5,Cash,East
ORD_4_394,3927,564,13,2026-01-04,2,212.22,Debit Card,West
ORD_4_395,9863,141,10,2026-01-04,4,445.0,UPI,West
ORD_4_396,9491,596,13,2026-01-04,1,199.06,Cash,South
