order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,payment_method,region
ORD_3_142,4433,376,7,2026-01-03,6,64.33,Cash,West
ORD_3_143,1993,544,12,2026-01-03,3,83.2,Credit Card,East
ORD_3_144,9505,464,12,2026-01-03,10,230.37,UPI,East
ORD_3_145,6298,855,19,2026-01-03,6,422.87,Net Banking,West
ORD_3_146,5169,323,14,2026-01-03,9,18.29,Debit Card,East
ORD_3_147,7702,480,1,2026-01-03,10,76.86,Cash,West
ORD_3_148,5585,472,16,2026-01-03,5,182.19,Net Banking,West
ORD_3_149,5325,867,5,2026-01-03,2,367.92,Cash,North
ORD_3_150,9654,512,18,2026-01-03,3,176.28,Debit Card,East
ORD_3_151,8299,776,13,2026-01-03,3,340.84,Debit Card,West
ORD_3_152,4980,888,7,2026-01-03,10,246.5,Cash,South
ORD_3_153,7625,316,12,2026-01-03,10,26.57,Credit Card,West
ORD_3_154,2062,333,19,2026-01-03,10,417.35,Net Banking,East
ORD_3_155,6800,848,16,2026-01-03,5,250.75,Net Banking,South
ORD_3_156,4584,380,3,2026-01-03,2,175.91,Net Banking,East
ORD_3_157,7892,481,4,2026-01-03,6,366.24,Debit Card,North
ORD_3_158,4106,884,12,2026-01-03,1,343.61,Credit Card,West
ORD_3_159,4594,701,13,2026-01-03,5,279.84,Cash,North
ORD_3_160,7229,706,19,2026-01-03,7,202.48,Debit Card,East
ORD_3_161,6823,718,5,2026-01-03,7,313.76,Cash,North
ORD_3_162,8827,606,2,2026-01-03,8,213.77,UPI,West
ORD_3_163,9292,915,15,2026-01-03,9,497.94,Net Banking,South
ORD_3_164,8884,240,1,2026-01-03,1,246.85,Debit Card,South
ORD_3_165,8277,526,11,2026-01-03,2,194.59,Cash,East
ORD_3_166,1400,834,15,2026-01-03,6,120.92,Credit Card,East
ORD_3_167,6562,217,3,2026-01-03,3,182.06,Credit Card,West
ORD_3_168,6802,657,4,2026-01-03,9,289.05,Debit Card,West
ORD_3_169,5174,182,9,2026-01-03,4,155.4,UPI,East
ORD_3_170,8700,883,13,2026-01-03,4,176.32,Debit Card,West
ORD_3_171,9224,468,3,2026-01-03,10,87.91,Credit Card,West
ORD_3_172,7268,323,3,2026-01-03,2,400.73,Net Banking,East
ORD_3_173,7491,711,17,2026-01-03,7,491.81,Credit Card,South
ORD_3_174,3079,402,19,2026-01-03,8,416.2,Cash,East
ORD_3_175,6787,934,10,2026-01-03,4,456.84,Cash,West
ORD_3_176,3171,157,2,2026-01-03,8,324.83,Credit Card,North
ORD_3_177,4709,528,2,2026-01-03,8,58.0,UPI,East
ORD_3_178,7954,473,20,2026-01-03,6,325.85,Debit Card,South
ORD_3_179,6976,501,15,2026-01-03,8,262.7,Debit Card,West
ORD_3_180,9940,185,20,2026-01-03,6,326.18,Debit Card,North
ORD_3_181,1718,553,14,2026-01-03,9,415.96,Credit Card,South
ORD_3_182,7698,877,1,2026-01-03,10,23.37,UPI,West
ORD_3_183,5474,409,14,2026-01-03,2,249.47,Net Banking,West
ORD_3_184,4897,641,2,2026-01-03,1,285.51,Debit Card,South
ORD_3_185,7665,920,11,2026-01-03,1,389.93,Net Banking,East
ORD_3_186,3943,629,10,2026-01-03,4,68.7,Debit Card,West
ORD_3_187,1831,153,11,2026-01-03,2,407.27,Net Banking,East
ORD_3_188,3599,916,8,2026-01-03,4,302.42,Debit Card,North
ORD_3_189,6617,594,3,2026-01-03,1,12.87,Cash,South
ORD_3_190,6381,874,10,2026-01-03,2,389.86,Debit Card,East
ORD_3_191,6916,416,16,2026-01-03,7,444.42,Credit Card,West
ORD_3_192,3952,956,19,2026-01-03,2,332.56,Cash,East
ORD_3_193,7152,221,13,2026-01-03,4,61.63,Debit Card,East
ORD_3_194,5469,729,11,2026-01-03,8,294.34,Debit Card,South
ORD_3_195,4297,728,20,2026-01-03,3,457.79,Cash,East
ORD_3_196,4548,301,2,2026-01-03,2,312.04,UPI,South
ORD_3_197,8979,965,5,2026-01-03,5,353.32,Net Banking,East
ORD_3_198,8899,947,5,2026-01-03,7,438.15,Cash,South
ORD_3_199,2865,192,2,2026-01-03,10,290.77,Cash,West
ORD_3_200,4401,800,7,2026-01-03,3,477.5,Debit Card,West
ORD_3_201,7294,199,16,2026-01-03,5,80.18,Credit Card,East
ORD_3_202,4816,774,3,2026-01-03,2,173.78,Cash,North
ORD_3_203,1192,236,20,2026-01-03,10,371.63,UPI,North
ORD_3_204,6093,293,3,2026-01-03,5,37.59,Debit Card,East
ORD_3_205,3847,331,15,2026-01-03,6,85.21,Cash,East
ORD_3_206,3233,291,19,2026-01-03,2,81.26,Net Banking,East
ORD_3_207,5969,531,19,2026-01-03,5,76.9,Debit Card,West
ORD_3_208,7336,801,13,2026-01-03,8,125.92,Cash,West
ORD_3_209,7514,985,19,2026-01-03,1,161.34,Net Banking,South
ORD_3_210,2210,634,12,2026-01-03,10,141.49,UPI,East
ORD_3_211,8548,797,20,2026-01-03,9,68.32,UPI,West
ORD_3_212,4623,577,19,2026-01-03,7,158.4,Credit Card,West
ORD_3_213,9289,838,15,2026-01-03,6,234.39,UPI,North
ORD_3_214,6497,247,13,2026-01-03,3,100.19,Credit Card,North
ORD_3_215,1697,651,7,2026-01-03,2,260.04,Debit Card,West
ORD_3_216,2181,741,15,2026-01-03,10,248.38,Cash,West
ORD_3_217,6022,509,8,2026-01-03,2,408.23,Cash,North
ORD_3_218,2309,175,7,2026-01-03,4,338.89,Net Banking,West
ORD_3_219,8461,102,18,2026-01-03,3,496.43,Debit Card,North
ORD_3_220,6512,362,16,2026-01-03,2,59.75,Debit Card,West
ORD_3_221,2715,227,3,2026-01-03,5,140.52,Cash,South
ORD_3_222,5197,482,20,2026-01-03,9,274.51,Credit Card,East
ORD_3_223,6150,632,8,2026-01-03,7,64.18,UPI,West
ORD_3_224,2832,196,6,2026-01-03,3,445.87,Credit Card,North
ORD_3_225,4954,518,9,2026-01-03,1,305.19,UPI,North
ORD_3_226,7470,685,19,2026-01-03,9,130.62,Cash,East
ORD_3_227,4545,625,5,2026-01-03,6,77.83,Debit Card,West
ORD_3_228,7707,975,2,2026-01-03,2,56.99,Cash,East
ORD_3_229,2975,659,12,2026-01-03,10,468.72,Debit Card,North
ORD_3_230,6142,182,7,2026-01-03,7,438.62,UPI,South
ORD_3_231,5618,132,8,2026-01-03,9,243.09,UPI,South
ORD_3_232,6969,714,20,2026-01-03,10,301.73,Net Banking,South
ORD_3_233,1874,244,8,2026-01-03,4,208.03,UPI,East
ORD_3_234,8733,101,6,2026-01-03,4,214.06,UPI,West
ORD_3_235,4025,199,14,2026-01-03,8,64.44,Debit Card,East
ORD_3_236,5768,871,7,2026-01-03,10,401.56,UPI,West
ORD_3_237,6859,486,10,2026-01-03,1,182.42,UPI,East
ORD_3_238,8503,273,7,2026-01-03,5,88.31,Debit Card,West
ORD_3_239,5957,792,14,2026-01-03,3,284.51,Cash,North
ORD_3_240,2100,268,15,2026-01-03,10,423.9,Credit Card,East
ORD_3_241,8934,118,4,2026-01-03,2,384.4,Cash,West
ORD_3_242,7400,403,6,2026-01-03,10,73.15,Credit Card,South
ORD_3_243,8944,553,9,2026-01-03,9,447.07,Cash,West
ORD_3_244,8532,603,2,2026-01-03,4,270.41,Cash,North
ORD_3_245,8845,163,12,2026-01-03,10,119.98,Cash,North
ORD_3_246,3200,403,7,2026-01-03,10,360.23,Credit Card,West
ORD_3_247,4751,170,18,2026-01-03,5,496.5,Cash,South
ORD_3_248,9654,623,18,2026-01-03,9,186.13,Debit Card,West
ORD_3_249,3244,934,16,2026-01-03,3,470.35,UPI,West
ORD_3_250,1084,989,15,2026-01-03,10,342.4,Debit Card,West
ORD_3_251,1460,470,13,2026-01-03,3,469.96,Net Banking,West
ORD_3_252,6557,399,9,2026-01-03,1,107.06,Credit Card,North
ORD_3_253,5101,391,5,2026-01-03,2,463.44,Debit Card,West
ORD_3_254,6086,772,14,2026-01-03,1,113.05,Net Banking,West
ORD_3_255,8161,494,6,2026-01-03,3,367.43,Debit Card,West
ORD_3_256,4697,319,3,2026-01-03,6,46.9,Debit Card,West
ORD_3_257,1361,972,18,2026-01-03,6,303.98,Credit Card,East
ORD_3_258,7000,530,5,2026-01-03,5,364.5,UPI,West
ORD_3_259,1695,136,20,2026-01-03,3,92.9,Net Banking,West
ORD_3_260,2179,986,17,2026-01-03,6,273.71,UPI,North
ORD_3_261,3967,742,1,2026-01-03,1,465.04,Cash,South
ORD_3_262,4212,882,3,2026-01-03,9,430.55,Cash,North
ORD_3_263,2357,434,6,2026-01-03,2,56.26,Cash,South
ORD_3_264,4656,777,15,2026-01-03,2,176.53,Cash,West
ORD_3_265,7820,712,19,2026-01-03,4,318.94,Net Banking,East
ORD_3_266,9224,192,16,2026-01-03,9,191.25,Credit Card,East
ORD_3_267,2788,778,1,2026-01-03,4,50.64,Net Banking,East
ORD_3_268,9792,678,1,2026-01-03,5,410.34,Debit Card,West
ORD_3_269,4734,700,20,2026-01-03,10,401.57,UPI,West
ORD_3_270,4121,876,6,2026-01-03,9,431.53,Debit Card,East
ORD_3_271,8445,958,8,2026-01-03,4,63.66,Cash,West
ORD_3_272,3675,156,19,2026-01-03,3,334.07,Debit Card,West
ORD_3_273,9270,396,19,2026-01-03,3,114.53,Cash,East
ORD_3_274,4928,554,17,2026-01-03,1,137.73,Cash,North
ORD_3_275,5450,218,8,2026-01-03,2,47.92,Debit Card,South
ORD_3_276,9067,570,20,2026-01-03,7,27.86,Credit Card,East
ORD_3_277,7923,321,13,2026-01-03,8,136.07,Debit Card,South
ORD_3_278,8479,949,6,2026-01-03,2,353.99,Net Banking,North
ORD_3_279,2303,117,6,2026-01-03,6,158.87,Debit Card,East
ORD_3_280,5241,683,16,2026-01-03,2,213.05,Debit Card,South
ORD_3_281,9158,482,17,2026-01-03,3,338.29,Debit Card,East
ORD_3_282,8993,358,16,2026-01-03,5,408.13,Net Banking,East
ORD_3_283,7727,171,19,2026-01-03,10,473.47,Debit Card,South
ORD_3_284,2211,310,19,2026-01-03,1,40.59,UPI,East
ORD_3_285,3606,378,20,2026-01-03,10,417.06,Debit Card,North
ORD_3_286,9711,703,16,2026-01-03,8,102.61,UPI,East
ORD_3_287,7544,205,5,2026-01-03,3,463.39,Net Banking,North
ORD_3_288,8385,680,17,2026-01-03,10,259.21,Cash,South
ORD_3_289,1407,720,18,2026-01-03,3,427.69,UPI,North
ORD_3_290,5970,183,11,2026-01-03,5,213.74,Net Banking,East
ORD_3_291,3949,200,18,2026-01-03,8,478.11,Cash,West
ORD_3_292,1704,118,20,2026-01-03,10,268.12,Cash,North
ORD_3_293,6485,110,17,2026-01-03,4,205.8,Debit Card,South
ORD_3_294,6870,618,1,2026-01-03,10,229.79,Debit Card,West
ORD_3_295,7831,705,5,2026-01-03,8,54.62,Debit Card,West
ORD_3_296,3475,741,16,2026-01-03,8,323.45,Debit Card,North
ORD_3_297,1668,656,8,2026-01-03,7,467.81,Net Banking,East
ORD_3_298,4985,470,13,2026-01-03,3,207.75,Net Banking,East
ORD_3_299,1045,174,20,2026-01-03,1,37.45,Credit Card,South
ORD_3_300,8156,597,17,2026-01-03,10,478.65,Net Banking,West
ORD_3_301,3590,512,8,2026-01-03,9,486.51,Cash,North
ORD_3_302,7430,574,15,2026-01-03,2,296.68,Debit Card,West
ORD_3_303,7100,252,16,2026-01-03,4,64.03,Credit Card,North
ORD_3_304,9838,759,11,2026-01-03,2,83.66,Debit Card,East
ORD_3_305,3491,309,14,2026-01-03,6,471.87,Net Banking,South
ORD_3_306,9206,947,12,2026-01-03,2,469.4,Cash,West
ORD_3_307,5768,413,5,2026-01-03,5,351.53,Cash,West
ORD_3_308,4303,806,8,2026-01-03,6,322.35,Cash,South
ORD_3_309,4506,797,12,2026-01-03,9,462.28,Debit Card,South
ORD_3_310,5165,264,18,2026-01-03,6,149.32,UPI,North
ORD_3_311,8261,555,9,2026-01-03,4,354.15,Debit Card,East
ORD_3_312,5109,291,16,2026-01-03,4,76.27,Debit Card,South
ORD_3_313,5941,112,20,2026-01-03,8,66.89,Debit Card,East
ORD_3_314,4909,127,11,2026-01-03,9,113.43,Debit Card,North
ORD_3_315,8533,344,16,2026-01-03,5,134.84,UPI,East
ORD_3_316,6939,132,1,2026-01-03,6,466.66,UPI,West
ORD_3_317,9072,524,15,2026-01-03,3,178.99,Debit Card,South
ORD_3_318,1458,189,11,2026-01-03,8,383.97,Net Banking,West
ORD_3_319,6253,724,2,2026-01-03,7,63.8,Credit Card,West
ORD_3_320,2675,902,6,2026-01-03,5,71.55,Credit Card,South
ORD_3_321,8438,656,6,2026-01-03,8,28.28,Credit Card,West
ORD_3_322,1736,856,1,2026-01-03,3,419.35,Net Banking,North
ORD_3_323,6381,800,1,2026-01-03,9,279.98,Cash,West
ORD_3_324,2200,108,16,2026-01-03,5,332.7,Debit Card,South
ORD_3_325,3059,384,10,2026-01-03,6,44.54,Debit Card,East
ORD_3_326,9115,719,9,2026-01-03,1,273.52,Credit Card,West
ORD_3_327,7695,273,6,2026-01-03,7,283.18,Cash,South
ORD_3_328,2682,398,17,2026-01-03,9,250.71,UPI,North
ORD_3_329,2187,689,6,2026-01-03,5,221.43,Cash,South
ORD_3_330,2559,573,16,2026-01-03,5,378.55,UPI,West
ORD_3_331,5047,358,12,2026-01-03,5,432.82,Net Banking,West
ORD_3_332,6295,887,1,2026-01-03,4,81.31,Debit Card,South
ORD_3_333,9447,668,11,2026-01-03,9,233.17,Debit Card,South
ORD_3_334,8814,313,17,2026-01-03,7,161.54,Net Banking,South
ORD_3_335,3065,907,13,2026-01-03,10,109.79,Cash,South
ORD_3_336,1140,619,18,2026-01-03,8,366.46,Credit Card,North
ORD_3_337,2600,960,14,2026-01-03,8,380.7,UPI,West
ORD_3_338,4243,162,9,2026-01-03,5,146.93,UPI,West
ORD_3_339,2631,356,13,2026-01-03,6,17.08,UPI,West
ORD_3_340,6607,497,9,2026-01-03,3,477.62,Cash,West
ORD_3_341,2072,545,3,2026-01-03,10,297.01,Cash,South
ORD_3_342,2928,265,19,2026-01-03,4,367.96,Net Banking,East
ORD_3_343,8058,840,15,2026-01-03,8,173.75,Credit Card,North
ORD_3_344,8047,491,2,2026-01-03,1,497.05,Net Banking,East
ORD_3_345,6076,137,10,2026-01-03,2,220.13,Credit Card,East
ORD_3_346,1158,206,13,2026-01-03,1,392.37,Cash,South
ORD_3_347,3630,790,15,2026-01-03,9,488.68,Debit Card,South
ORD_3_348,1878,965,17,2026-01-03,4,180.29,Debit Card,West
ORD_3_349,6670,841,15,2026-01-03,8,412.1,Net Banking,South
ORD_3_350,1753,746,3,2026-01-03,5,341.88,Cash,South
ORD_3_351,1216,619,5,2026-01-03,8,180.86,Credit Card,East
ORD_3_352,9522,770,6,2026-01-03,4,272.92,UPI,North
ORD_3_353,8676,569,18,2026-01-03,1,46.95,Credit Card,West
ORD_3_354,6726,717,9,2026-01-03,2,152.38,Credit Card,East
ORD_3_355,2561,206,9,2026-01-03,8,221.8,Cash,South
ORD_3_356,9919,551,11,2026-01-03,2,287.86,UPI,West
ORD_3_357,1105,506,3,2026-01-03,7,312.2,Credit Card,North
ORD_3_358,6043,800,1,2026-01-03,1,442.44,Cash,South
ORD_3_359,6591,682,10,2026-01-03,4,327.95,UPI,South
ORD_3_360,6397,116,18,2026-01-03,3,426.59,Net Banking,East
ORD_3_361,6902,958,20,2026-01-03,7,264.93,Debit Card,West
ORD_3_362,8598,407,7,2026-01-03,3,379.11,UPI,North
ORD_3_363,8873,689,8,2026-01-03,5,289.53,UPI,East
ORD_3_364,9259,705,20,2026-01-03,9,149.71,UPI,South
ORD_3_365,4360,152,20,2026-01-03,1,119.32,Cash,West
ORD_3_366,9521,324,4,2026-01-03,10,326.74,Debit Card,West
ORD_3_367,9007,646,1,2026-01-03,8,298.4,Net Banking,West
ORD_3_368,8268,648,7,2026-01-03,8,491.9,Debit Card,North
ORD_3_369,6009,985,6,2026-01-03,1,153.95,UPI,West
ORD_3_370,2520,744,11,2026-01-03,7,130.03,Cash,East
ORD_3_371,9135,350,2,2026-01-03,3,332.09,Net Banking,West
ORD_3_372,6743,553,16,2026-01-03,2,178.96,Debit Card,East
ORD_3_373,4526,517,19,2026-01-03,1,70.72,Debit Card,South
ORD_3_374,9362,877,13,2026-01-03,9,11.33,Debit Card,West
ORD_3_375,8951,265,15,2026-01-03,5,119.78,Cash,South
ORD_3_376,8574,791,8,2026-01-03,2,11.53,Credit Card,West
ORD_3_377,6480,494,5,2026-01-03,1,409.03,Credit Card,North
ORD_3_378,1276,657,8,2026-01-03,6,392.57,Credit Card,West
ORD_3_379,9903,611,20,2026-01-03,10,438.96,Cash,North
ORD_3_380,4614,105,17,2026-01-03,7,480.7,Debit Card,South
ORD_3_381,8421,962,5,2026-01-03,1,94.0,Credit Card,North
ORD_3_382,9298,555,4,2026-01-03,8,181.71,Credit Card,East
ORD_3_383,3388,378,5,2026-01-03,4,490.87,Debit Card,South
ORD_3_384,4317,153,12,2026-01-03,4,241.64,Cash,East
ORD_3_385,7385,200,17,2026-01-03,1,273.01,UPI,West
ORD_3_386,9393,526,6,2026-01-03,8,333.32,UPI,East
ORD_3_387,5473,173,20,2026-01-03,5,221.11,UPI,West
ORD_3_388,9172,198,14,2026-01-03,2,157.21,UPI,West
ORD_3_389,3112,188,10,2026-01-03,1,19.17,Debit Card,North
ORD_3_390,8998,396,11,2026-01-03,9,499.4,Cash,North
ORD_3_391,4821,576,14,2026-01-03,7,65.13,Net Banking,South
ORD_3_392,8073,711,3,2026-01-03,10,333.82,Net Banking,North
ORD_3_393,6882,762,14,2026-01-03,5,390.87,Net Banking,North
ORD_3_394,2801,832,17,2026-01-03,10,491.89,Cash,West
ORD_3_395,1623,605,14,2026-01-03,8,386.8,Net Banking,East
