order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,payment_method,region
ORD_5_162,7342,244,15,2026-01-05,7,221.3,Credit Card,North
ORD_5_163,1977,153,2,2026-01-05,7,267.51,Cash,East
ORD_5_164,7218,533,9,2026-01-05,10,484.8,Debit Card,East
ORD_5_165,4008,305,11,2026-01-05,5,293.85,UPI,North
ORD_5_166,7323,520,8,2026-01-05,2,497.32,Debit Card,East
ORD_5_167,1400,233,19,2026-01-05,9,128.28,Cash,East
ORD_5_168,7845,233,9,2026-01-05,7,385.95,Debit Card,East
ORD_5_169,9434,182,17,2026-01-05,2,71.45,UPI,North
ORD_5_170,9072,747,11,2026-01-05,9,276.9,Debit Card,West
ORD_5_171,8274,568,18,2026-01-05,10,343.89,UPI,West
ORD_5_172,2420,191,3,2026-01-05,9,183.92,Net Banking,East
ORD_5_173,3353,295,4,2026-01-05,4,101.24,Net Banking,North
ORD_5_174,5453,819,5,2026-01-05,9,405.96,UPI,South
ORD_5_175,1942,506,9,2026-01-05,1,266.91,Debit Card,North
ORD_5_176,3879,689,20,2026-01-05,1,153.34,Cash,East
ORD_5_177,2849,855,20,2026-01-05,3,461.34,Net Banking,North
ORD_5_178,3474,510,6,2026-01-05,9,382.46,Debit Card,North
ORD_5_179,8812,309,17,2026-01-05,6,143.57,Debit Card,North
ORD_5_180,6135,217,3,2026-01-05,8,438.12,UPI,West
ORD_5_181,4959,926,19,2026-01-05,1,203.8,Credit Card,East
ORD_5_182,8269,332,11,2026-01-05,1,432.34,Cash,East
ORD_5_183,3887,769,8,2026-01-05,9,65.93,Credit Card,West
ORD_5_184,8797,190,19,2026-01-05,5,498.75,Credit Card,East
ORD_5_185,3361,233,2,2026-01-05,10,122.68,Debit Card,North
ORD_5_186,8504,212,1,2026-01-05,3,399.65,UPI,West
ORD_5_187,4087,143,18,2026-01-05,10,315.15,Net Banking,West
ORD_5_188,6262,430,13,2026-01-05,4,230.41,Net Banking,East
ORD_5_189,4250,841,15,2026-01-05,8,277.64,UPI,North
ORD_5_190,5021,467,11,2026-01-05,10,370.46,UPI,North
ORD_5_191,5682,194,3,2026-01-05,10,248.26,Debit Card,East
ORD_5_192,2467,676,17,2026-01-05,1,394.97,UPI,East
ORD_5_193,1414,137,7,2026-01-05,6,46.99,Net Banking,West
ORD_5_194,5509,484,18,2026-01-05,1,485.04,UPI,West
ORD_5_195,8773,926,12,2026-01-05,7,288.37,UPI,West
ORD_5_196,6570,937,6,2026-01-05,10,488.81,UPI,South
ORD_5_197,7831,414,19,2026-01-05,1,493.97,Debit Card,East
ORD_5_198,1876,409,12,2026-01-05,4,308.08,Credit Card,South
ORD_5_199,3389,809,17,2026-01-05,3,351.05,Credit Card,West
ORD_5_200,1935,830,10,2026-01-05,8,244.07,Credit Card,East
ORD_5_201,2282,461,14,2026-01-05,5,333.32,Debit Card,South
ORD_5_202,4177,883,12,2026-01-05,5,399.62,UPI,South
ORD_5_203,1885,376,17,2026-01-05,5,161.19,Credit Card,East
ORD_5_204,6136,584,18,2026-01-05,3,112.22,Cash,East
ORD_5_205,2967,399,15,2026-01-05,6,24.13,Net Banking,South
ORD_5_206,6115,758,16,2026-01-05,6,46.16,Cash,South
ORD_5_207,5868,924,11,2026-01-05,4,25.17,Net Banking,North
ORD_5_208,8245,418,6,2026-01-05,5,307.62,UPI,South
ORD_5_209,4856,855,20,2026-01-05,4,441.57,Credit Card,West
ORD_5_210,2788,116,9,2026-01-05,6,252.7,Net Banking,West
ORD_5_211,5631,969,20,2026-01-05,6,357.74,Credit Card,South
ORD_5_212,6555,816,8,2026-01-05,10,493.41,Net Banking,South
ORD_5_213,2069,166,1,2026-01-05,5,213.41,Net Banking,East
ORD_5_214,9121,430,5,2026-01-05,5,330.24,Debit Card,West
ORD_5_215,1758,319,2,2026-01-05,10,295.94,Credit Card,North
ORD_5_216,8918,304,5,2026-01-05,10,101.87,Cash,South
ORD_5_217,1204,310,8,2026-01-05,5,352.62,Net Banking,East
ORD_5_218,7697,848,18,2026-01-05,9,343.1,Credit Card,East
ORD_5_219,4403,120,10,2026-01-05,1,447.1,Credit Card,East
ORD_5_220,2582,239,17,2026-01-05,5,436.02,Cash,East
ORD_5_221,1737,730,6,2026-01-05,1,453.87,Cash,East
ORD_5_222,1433,219,13,2026-01-05,1,242.43,Debit Card,West
ORD_5_223,9140,100,15,2026-01-05,10,317.87,Cash,East
ORD_5_224,4443,305,12,2026-01-05,2,347.33,Debit Card,North
ORD_5_225,2247,419,8,2026-01-05,2,96.48,Cash,West
ORD_5_226,6491,264,16,2026-01-05,10,493.69,Credit Card,South
ORD_5_227,2956,638,20,2026-01-05,2,292.94,Cash,North
ORD_5_228,9780,994,3,2026-01-05,7,404.47,UPI,South
ORD_5_229,6390,936,2,2026-01-05,3,466.14,Debit Card,East
ORD_5_230,4538,631,11,2026-01-05,5,20.76,Debit Card,West
ORD_5_231,5334,562,2,2026-01-05,3,308.26,Cash,East
ORD_5_232,4460,563,20,2026-01-05,4,487.58,Credit Card,South
ORD_5_233,9778,465,17,2026-01-05,3,14.16,UPI,South
ORD_5_234,8582,779,17,2026-01-05,8,427.11,Net Banking,West
ORD_5_235,6257,645,15,2026-01-05,9,234.83,UPI,West
ORD_5_236,6810,391,6,2026-01-05,6,57.31,Credit Card,West
ORD_5_237,2418,638,5,2026-01-05,7,376.5,Debit Card,West
ORD_5_238,3794,113,16,2026-01-05,8,293.75,UPI,North
ORD_5_239,2652,883,13,2026-01-05,7,417.25,Credit Card,South
ORD_5_240,8432,179,2,2026-01-05,3,384.09,Net Banking,West
ORD_5_241,9490,896,4,2026-01-05,3,347.89,UPI,East
ORD_5_242,2346,834,3,2026-01-05,4,160.24,Debit Card,South
ORD_5_243,3644,633,14,2026-01-05,5,189.55,Net Banking,South
ORD_5_244,8702,421,13,2026-01-05,8,160.39,UPI,West
ORD_5_245,5652,609,5,2026-01-05,2,133.06,Cash,West
ORD_5_246,9085,438,1,2026-01-05,3,190.69,UPI,West
ORD_5_247,3986,912,18,2026-01-05,10,325.05,Debit Card,West
ORD_5_248,9173,453,13,2026-01-05,4,89.66,Net Banking,East
ORD_5_249,4179,913,20,2026-01-05,4,284.36,Net Banking,West
ORD_5_250,1547,924,10,2026-01-05,5,97.91,Credit Card,North
ORD_5_251,6315,804,14,2026-01-05,5,409.19,Debit Card,South
ORD_5_252,2257,752,15,2026-01-05,1,215.29,UPI,East
ORD_5_253,4843,611,9,2026-01-05,9,190.46,Net Banking,North
ORD_5_254,3674,537,4,2026-01-05,8,438.94,Cash,East
ORD_5_255,1932,946,1,2026-01-05,5,100.36,Debit Card,West
ORD_5_256,1807,258,9,2026-01-05,1,199.17,Net Banking,North
ORD_5_257,9103,803,3,2026-01-05,1,388.28,Net Banking,South
ORD_5_258,6688,466,3,2026-01-05,2,430.58,Debit Card,East
ORD_5_259,9154,447,3,2026-01-05,1,290.82,Cash,West
ORD_5_260,5456,533,1,2026-01-05,5,413.98,Credit Card,East
ORD_5_261,6864,119,4,2026-01-05,9,283.97,UPI,West
ORD_5_262,3484,374,11,2026-01-05,1,361.78,Credit Card,East
ORD_5_263,3207,279,18,2026-01-05,9,144.79,UPI,South
ORD_5_264,8651,847,6,2026-01-05,10,389.58,UPI,North
ORD_5_265,1754,259,11,2026-01-05,7,279.2,Debit Card,West
ORD_5_266,1569,727,12,2026-01-05,3,452.72,UPI,East
ORD_5_267,7434,126,20,2026-01-05,10,162.19,Net Banking,West
ORD_5_268,8878,939,12,2026-01-05,2,355.89,Cash,South
ORD_5_269,4746,616,11,2026-01-05,3,400.55,Cash,East
ORD_5_270,1959,320,3,2026-01-05,3,85.63,Net Banking,South
ORD_5_271,5467,392,3,2026-01-05,8,433.78,UPI,East
ORD_5_272,3290,755,19,2026-01-05,3,136.49,Cash,East
ORD_5_273,4780,489,1,2026-01-05,2,314.7,Net Banking,East
ORD_5_274,5756,948,9,2026-01-05,10,460.83,Cash,West
ORD_5_275,3431,913,20,2026-01-05,10,63.09,Cash,North
ORD_5_276,7569,730,10,2026-01-05,2,454.03,Cash,East
ORD_5_277,4415,236,19,2026-01-05,6,74.93,Credit Card,East
ORD_5_278,7865,929,13,2026-01-05,3,344.2,Debit Card,South
ORD_5_279,8682,127,12,2026-01-05,7,208.39,Cash,West
ORD_5_280,8826,486,17,2026-01-05,1,134.12,Cash,North
ORD_5_281,6094,668,14,2026-01-05,7,43.18,Credit Card,North
ORD_5_282,3257,207,15,2026-01-05,2,171.36,Net Banking,North
ORD_5_283,1207,524,1,2026-01-05,4,35.73,Credit Card,West
ORD_5_284,7569,375,13,2026-01-05,8,319.92,Cash,West
ORD_5_285,9546,482,15,2026-01-05,8,118.78,Credit Card,South
ORD_5_286,1434,259,14,2026-01-05,8,375.82,Net Banking,North
ORD_5_287,9542,624,15,2026-01-05,6,30.04,Cash,West
ORD_5_288,9735,573,12,2026-01-05,6,294.26,Net Banking,North
ORD_5_289,8039,762,7,2026-01-05,1,85.97,UPI,South
ORD_5_290,5863,938,17,2026-01-05,6,227.13,Credit Card,West
ORD_5_291,2195,732,11,2026-01-05,6,358.77,Credit Card,West
ORD_5_292,5334,655,8,2026-01-05,10,52.97,Cash,South
ORD_5_293,6494,277,15,2026-01-05,8,38.16,Credit Card,West
ORD_5_294,5090,209,18,2026-01-05,10,211.45,Debit Card,East
ORD_5_295,6019,257,11,2026-01-05,10,396.82,Net Banking,West
ORD_5_296,5146,308,5,2026-01-05,2,388.06,Credit Card,West
ORD_5_297,6567,215,14,2026-01-05,4,11.3,Credit Card,South
ORD_5_298,2066,132,14,2026-01-05,5,324.76,Debit Card,West
ORD_5_299,3704,871,14,2026-01-05,10,256.56,Debit Card,North
ORD_5_300,8359,270,19,2026-01-05,7,205.54,Cash,South
ORD_5_301,4074,179,15,2026-01-05,9,497.08,Cash,North
ORD_5_302,1425,236,17,2026-01-05,1,10.5,Credit Card,South
ORD_5_303,3416,345,10,2026-01-05,7,412.2,Credit Card,West
ORD_5_304,4634,184,6,2026-01-05,4,344.62,Cash,North
ORD_5_305,3085,480,10,2026-01-05,2,125.58,Debit Card,North
ORD_5_306,3533,777,11,2026-01-05,4,167.26,Net Banking,North
ORD_5_307,5995,440,1,2026-01-05,6,431.95,Credit Card,North
ORD_5_308,8990,360,6,2026-01-05,6,372.46,Cash,South
ORD_5_309,2527,285,19,2026-01-05,3,172.02,Cash,North
ORD_5_310,1121,249,5,2026-01-05,7,166.54,Cash,West
ORD_5_311,1617,571,20,2026-01-05,4,26.03,Credit Card,East
ORD_5_312,2407,473,18,2026-01-05,5,446.2,Net Banking,West
ORD_5_313,4475,495,12,2026-01-05,7,339.14,Credit Card,East
ORD_5_314,9402,224,11,2026-01-05,3,349.59,Cash,South
ORD_5_315,1295,905,18,2026-01-05,8,64.65,Credit Card,North
ORD_5_316,3962,146,10,2026-01-05,3,285.19,Credit Card,East
ORD_5_317,8217,856,2,2026-01-05,4,416.93,UPI,East
ORD_5_318,4466,534,13,2026-01-05,4,455.57,Cash,West
ORD_5_319,9439,767,17,2026-01-05,7,430.98,Cash,South
ORD_5_320,9738,477,4,2026-01-05,7,351.4,UPI,East
ORD_5_321,5214,702,16,2026-01-05,2,216.36,Net Banking,East
ORD_5_322,2466,381,1,2026-01-05,6,192.11,Credit Card,West
ORD_5_323,6403,106,16,2026-01-05,3,435.12,Debit Card,West
ORD_5_324,9879,390,18,2026-01-05,7,218.98,Debit Card,South
ORD_5_325,4382,688,7,2026-01-05,3,76.37,Cash,East
ORD_5_326,8559,115,14,2026-01-05,10,105.83,UPI,South
ORD_5_327,2472,543,2,2026-01-05,6,435.5,Net Banking,West
ORD_5_328,5950,948,15,2026-01-05,2,216.74,Debit Card,West
ORD_5_329,1328,790,10,2026-01-05,10,183.11,UPI,South
ORD_5_330,5308,694,10,2026-01-05,6,416.71,Debit Card,West
ORD_5_331,6134,924,3,2026-01-05,4,112.61,UPI,East
ORD_5_332,6474,318,17,2026-01-05,6,477.36,Debit Card,West
ORD_5_333,5805,968,9,2026-01-05,1,280.14,Cash,East
ORD_5_334,9412,775,7,2026-01-05,8,493.58,Cash,East
ORD_5_335,6964,705,7,2026-01-05,7,345.27,Credit Card,South
ORD_5_336,1298,372,12,2026-01-05,9,64.15,Net Banking,South
ORD_5_337,6254,417,16,2026-01-05,7,399.74,Credit Card,South
ORD_5_338,3518,888,11,2026-01-05,6,107.94,Cash,North
ORD_5_339,1183,628,13,2026-01-05,7,388.04,Net Banking,North
ORD_5_340,3270,963,12,2026-01-05,9,90.03,Cash,East
ORD_5_341,7237,375,4,2026-01-05,5,166.67,UPI,North
ORD_5_342,1322,724,14,2026-01-05,8,407.58,UPI,North
ORD_5_343,4579,668,17,2026-01-05,9,89.53,Debit Card,South
ORD_5_344,3928,829,5,2026-01-05,7,54.97,UPI,East
ORD_5_345,8824,660,2,2026-01-05,9,147.11,Debit Card,East
ORD_5_346,6115,403,13,2026-01-05,6,195.96,Net Banking,South
ORD_5_347,2422,872,19,2026-01-05,8,202.39,Debit Card,West
ORD_5_348,3834,964,9,2026-01-05,3,15.47,Debit Card,East
ORD_5_349,7589,712,15,2026-01-05,4,438.21,UPI,East
ORD_5_350,8218,630,3,2026-01-05,4,384.98,Credit Card,East
ORD_5_351,5512,360,6,2026-01-05,1,126.67,Net Banking,East
ORD_5_352,6765,390,6,2026-01-05,7,65.83,Credit Card,East
ORD_5_353,9851,135,11,2026-01-05,9,279.48,Cash,East
ORD_5_354,2949,191,8,2026-01-05,9,410.36,Debit Card,West
ORD_5_355,1856,269,5,2026-01-05,3,288.47,Cash,West
ORD_5_356,2568,608,19,2026-01-05,3,498.53,Credit Card,East
ORD_5_357,1452,819,17,2026-01-05,4,385.78,Debit Card,East
ORD_5_358,1990,887,16,2026-01-05,1,185.72,Debit Card,West
ORD_5_359,5579,577,20,2026-01-05,7,116.7,Credit Card,North
ORD_5_360,2230,425,20,2026-01-05,4,64.28,Credit Card,West
ORD_5_361,2753,240,15,2026-01-05,8,285.83,Credit Card,East
ORD_5_362,9577,491,4,2026-01-05,9,173.22,UPI,West
ORD_5_363,6623,618,8,2026-01-05,6,482.42,Credit Card,North
ORD_5_364,8926,154,7,2026-01-05,5,164.71,Credit Card,West
ORD_5_365,2748,900,3,2026-01-05,9,445.43,UPI,East
ORD_5_366,1587,589,4,2026-01-05,8,61.43,Net Banking,East
ORD_5_367,9967,531,8,2026-01-05,10,101.62,Cash,North
ORD_5_368,5901,467,17,2026-01-05,4,14.53,UPI,South
ORD_5_369,3525,245,3,2026-01-05,3,193.4,Credit Card,West
ORD_5_370,4320,645,9,2026-01-05,6,164.92,UPI,West
ORD_5_371,5633,953,4,2026-01-05,8,132.76,Cash,West
ORD_5_372,1968,551,11,2026-01-05,4,88.57,Net Banking,East
ORD_5_373,5929,542,12,2026-01-05,1,171.93,Cash,West
ORD_5_374,6000,959,5,2026-01-05,5,109.33,UPI,East
ORD_5_375,4970,509,13,2026-01-05,7,488.8,Credit Card,South
ORD_5_376,3318,470,16,2026-01-05,8,85.5,Debit Card,North
ORD_5_377,8145,307,14,2026-01-05,8,123.68,Debit Card,West
ORD_5_378,9421,280,15,2026-01-05,5,100.98,Net Banking,North
ORD_5_379,3316,258,5,2026-01-05,2,226.72,Credit Card,East
ORD_5_380,7139,412,18,2026-01-05,1,40.87,Credit Card,North
ORD_5_381,9864,865,18,2026-01-05,3,163.01,Credit Card,North
ORD_5_382,1129,821,11,2026-01-05,3,112.5,Credit Card,South
ORD_5_383,6582,563,3,2026-01-05,10,190.47,Cash,North
ORD_5_384,2904,750,18,2026-01-05,4,399.42,Debit Card,East
ORD_5_385,3959,630,7,2026-01-05,7,390.82,Debit Card,West
ORD_5_386,6049,927,10,2026-01-05,10,286.04,Debit Card,North
ORD_5_387,4397,502,17,2026-01-05,1,165.67,Net Banking,North
ORD_5_388,8906,500,1,2026-01-05,10,129.58,Credit Card,North
ORD_5_389,4101,135,17,2026-01-05,2,446.15,Credit Card,West
ORD_5_390,6599,438,16,2026-01-05,7,159.75,Net Banking,East
ORD_5_391,2968,192,2,2026-01-05,6,398.97,Debit Card,North
ORD_5_392,9362,429,10,2026-01-05,8,286.7,Cash,West
ORD_5_393,3421,644,10,2026-01-05,6,141.73,Debit Card,South
ORD_5_394,7456,258,18,2026-01-05,7,412.5,Credit Card,West
ORD_5_395,2067,338,15,2026-01-05,8,194.81,Cash,North
